,0.0 g,72.65 g,269.84 g,470.02 g,669.36 g,870.88 g,1070.5 g,1347.91 g,1549.41 g,1748.85 g,1945.82 g,2145.44 g,2272.46 g,2469.43 g,2668.86 g,2870.37 g,3069.99 g,3350.48 g,3549.81 g,3749.24 g,3946.21 g,4145.83 g,4315.0 g,4511.98 g,4713.46 g,4813.52 g,4992.03 g,5193.54 g,5390.52 g,5589.85 g
932,230192,238359,260693,283347,305850,328724,351535,383057,405746,2932735,450915,473218,487750,510355,532898,555978,577985,610165,FALSE,654962,677620,700207,719389,741741,764630,FALSE,795676,818881,841778,FALSE
933,230267,238215,260635,283332,305861,328576,351696,383280,405789,428727,450727,473495,487718,510120,532996,555825,577866,609820,632378,655227,677583,700145,719137,741726,764377,775924,795700,819030,841945,863148
934,230016,238293,260513,283276,305942,328708,351654,382866,406043,428322,450748,473600,487920,510132,532875,555731,577846,609819,632489,655278,677514,700091,719260,741726,764274,775595,796435,819115,FALSE,862722
935,230099,238562,260552,283353,305762,328887,351327,382907,405893,428143,450554,473549,487888,510233,532608,555599,578016,609633,632508,655174,677523,FALSE,719497,741497,764105,775663,796570,818782,842299,862500
936,115072,238403,FALSE,283258,305871,328688,351361,382990,405581,428102,450737,473393,487835,510124,532535,555607,578411,609920,632669,655190,677479,700240,719652,741740,764264,775845,796627,818918,842408,862859
937,-1,238367,260710,283452,305765,328824,351490,382893,405807,428340,450884,473227,487931,510284,532474,555714,578506,610279,632736,655231,677516,700004,719497,741737,764361,775857,796424,818840,841833,863739
938,230063,238357,260477,283398,305827,328784,351441,383131,405984,428654,FALSE,473535,487637,510070,532612,555708,FALSE,610186,632636,655314,677367,700111,719064,741875,764316,776069,795944,818899,840994,864555
939,230238,238184,260478,283407,305944,328775,351546,382815,406053,428729,450561,473523,487727,510119,532817,556062,-7520753,610258,632775,655481,677459,700232,718909,741838,764675,776085,795763,818936,840645,865126
940,230041,238384,260698,283535,305847,328764,FALSE,382985,405858,428540,450816,473567,487649,510301,532601,555945,289831,610129,632666,655236,677580,700223,719030,FALSE,764818,775946,795503,818648,840439,865317
941,230009,238355,260674,283317,305814,328534,351447,383027,405609,428202,450639,473667,487629,510033,532720,555538,578019,610080,632520,655360,677472,700316,719192,1974271,765067,775876,795710,818958,840356,864615
942,230077,238375,260813,283421,305820,328759,351500,382887,405733,428177,450657,473452,487976,510146,532584,555610,577890,610003,632679,655292,677450,700259,719577,741614,765186,775676,796102,819080,840711,863979
943,230050,238510,260812,283301,305886,328742,351356,383066,405657,428336,450697,473503,487957,510097,532541,555706,578183,609745,632418,655195,677363,700462,719859,741498,764636,775763,796393,818752,840980,863033
944,230129,238288,260569,283210,306094,328753,351619,382995,405838,428361,450470,473387,487844,510078,532702,555683,578467,609854,632410,655222,677448,700181,719816,741463,764472,775795,796778,818889,841630,862434
945,230084,238342,260731,283324,305958,328868,351586,382973,405901,428755,450714,473421,487735,510265,532587,555749,578183,609820,632568,655226,677745,FALSE,719579,741659,764291,775542,796655,818941,842067,862640
946,230100,238291,260512,283289,306048,328838,351507,383117,405737,428687,450763,473682,FALSE,510186,532698,555663,578464,609967,632402,655467,677583,FALSE,719074,741782,763947,775792,796200,819076,842087,FALSE
947,230298,238385,260653,283308,306045,328885,351642,382710,405838,428173,450784,473513,2244607,510287,532711,555673,578484,610385,632725,655281,677501,700302,718938,741854,764147,775973,795987,818795,841803,6906151
948,230102,238485,260925,283437,305857,328728,351529,383034,405796,428089,451027,473527,487952,510141,532525,555207,578401,610110,632844,655220,677468,700187,718864,741672,764334,775787,795573,818693,841043,864084
949,230133,238320,260712,283185,305919,328558,351596,383117,405816,428089,450923,473519,488127,509983,532761,555311,578267,610049,632844,655303,677398,700076,718985,741143,764427,FALSE,795525,818931,840485,864318
950,230078,FALSE,260785,283309,305775,328897,351551,383012,405923,428571,450731,473538,488054,509942,532779,555814,577985,610018,632778,655280,677687,700119,719406,741405,764567,-4972545,795783,818922,840437,864527
951,230101,238374,260713,283252,305655,328760,351378,383126,405744,428889,450728,473669,487850,509867,532805,555936,578136,609783,632499,655238,677504,700005,719579,741642,764489,776018,796111,819033,840838,864870
952,230346,238222,260769,283251,305776,328686,351537,382979,405725,428694,450754,473536,487551,510085,532736,556246,578168,609944,632636,655278,677351,700281,719902,741809,764695,776072,796559,819130,841328,864566
953,230166,238490,260828,283418,305690,328653,351185,383013,405828,428541,450920,473655,487530,510413,532535,556092,FALSE,609911,632392,655068,677650,700312,719840,741971,764644,776012,796759,818996,841570,864171
954,230285,238495,260539,283356,305980,328761,351352,382989,405704,428297,450765,473668,487659,510458,532949,FALSE,578218,FALSE,632424,655119,677510,700081,719432,741694,764450,776208,796640,819092,841663,863777
955,230358,238325,260696,283422,306012,328891,351588,382949,406007,428287,450666,473510,487761,510581,532967,555274,578058,-2097153,632840,655262,677577,700283,719198,741674,764641,775934,796086,818906,841534,863263
956,230268,238344,260557,283292,305842,328740,351479,383204,405894,428486,450817,473586,488049,510296,532817,555460,578188,610301,632728,655430,677650,700054,718746,741548,764406,FALSE,795464,818807,841153,863198
957,230321,238227,260506,283170,305872,328787,351601,383027,405861,428566,450489,473311,487906,510205,532989,555645,578423,610134,632980,655578,677483,700143,718955,741480,764415,3102855,795509,818909,841102,863238
958,230124,238208,260563,283375,305819,328981,351490,382951,405945,428797,450669,473347,487924,510256,532720,555778,578265,610137,632750,655503,677628,700214,719085,741681,764522,388853,795411,818800,840921,863371
959,230087,238208,260549,283300,305844,328745,351473,382912,405735,428507,450855,473682,487729,FALSE,532664,555928,578219,609955,632525,655571,677570,700070,719285,741616,764488,775879,795792,818979,840775,863621
960,230272,238170,260640,283150,305790,328940,351449,382804,405774,428308,450995,473446,487673,8160639,532658,555566,577976,609923,632635,655138,677629,700321,719730,741676,FALSE,775789,796553,818992,840862,863823
961,230092,238355,260608,283270,FALSE,328769,351171,383100,405919,428370,451124,473509,488103,255752,532749,555423,577999,609821,632576,654932,677589,700388,719877,741749,FALSE,776109,796832,818952,841029,864141
962,230042,238170,260546,283142,305940,328524,351444,383161,405938,428561,450748,473409,487947,510109,532763,555467,578086,609805,632815,655027,677513,700239,719809,741770,764498,776034,796909,819060,841543,863974
963,230057,238328,260744,283251,305812,328831,351421,383059,406022,428849,450527,473261,487812,510200,532603,555404,578126,610134,632895,654996,677571,700319,FALSE,741936,764472,775894,796346,818789,841571,FALSE
964,229937,FALSE,260689,283031,305966,328792,351368,383073,405717,428747,450537,473433,487853,510160,532728,555652,578298,610084,632723,655305,677569,700190,719039,741702,764603,776054,795592,818947,841540,863814
965,230144,238462,260654,283011,305897,328620,351469,382922,405730,428601,450863,473396,487694,510250,532827,555727,578297,610012,632865,655432,677503,700123,FALSE,741590,764414,775719,795241,819089,841456,863828
966,230017,238357,260842,283326,305973,328624,351306,383176,405653,428326,451152,473349,487728,510182,532629,555854,578145,610186,632687,655571,677627,700162,719011,741459,764368,775813,794971,FALSE,FALSE,863740
967,230115,238305,260576,283042,305924,328588,351413,383079,405771,428095,450886,473321,487827,510185,532683,555921,578089,610049,632547,655603,677532,FALSE,719306,741368,764280,775739,795381,818902,840931,863430
968,230138,238368,260690,283164,305923,328701,351441,382882,406153,428486,450691,473437,487800,510278,532492,555512,577991,610115,632612,655292,677645,-1048577,719428,741379,764172,775603,795977,819129,841145,863483
969,230103,238214,260705,283044,306018,328774,351367,383238,405998,428589,450718,473541,488010,510207,532414,555478,578275,610154,632436,655220,677594,700117,719344,741292,764542,FALSE,796569,819037,841597,863523
970,230188,238373,260569,283042,305903,328726,351620,383267,406022,428402,450369,473259,487825,510261,532604,555581,578316,610004,632485,655233,677506,700003,719721,741415,764406,775594,797183,818906,841823,863894
971,230045,238355,260726,283287,305936,329026,FALSE,382890,405751,428510,450498,473521,487873,510195,532810,555648,578381,610112,632557,655096,677563,FALSE,719686,742002,764659,775723,796976,819144,842056,864252
972,230169,238280,260702,283187,306051,328819,351503,382846,405525,428317,450867,473611,487851,510210,533139,555840,578593,FALSE,632553,655200,677298,700031,719487,742394,764901,775695,796330,819036,841617,864134
973,230146,238221,260872,283294,305868,328807,351624,383089,405847,428311,451249,473507,487800,510134,532823,555616,578289,1219749,632814,655113,677400,700091,719175,742402,764632,775739,795740,818842,841047,864302
974,230003,238125,260846,283315,305966,328752,351363,383060,405820,428443,451093,473629,488083,509800,532665,555693,578049,16673,632893,655140,677492,700119,718893,742034,764724,776212,795052,819060,840479,863963
975,230272,238290,260618,283100,305793,328689,351404,382877,405957,428347,450563,473420,487943,FALSE,532688,555696,578041,610040,633002,655297,677366,700116,719209,741537,764520,776146,794964,818904,840129,863729
976,230109,238393,260626,283304,305881,328902,351454,382830,406224,428543,450716,473647,487736,8158863,532530,555570,578030,610013,632728,655289,677735,700322,719206,741417,764382,776189,795499,818728,840430,863401
977,230071,238251,260565,283229,305938,328801,351428,382968,405754,428542,450772,473740,487730,255764,532803,555635,578479,609895,632439,655467,677643,700188,719363,741002,764310,776008,796259,818713,840833,863108
978,230490,238369,260616,283223,305876,328965,351534,382839,405567,428478,450765,473513,487628,509814,532842,555454,578356,610048,632436,655361,677454,700228,719705,740955,764201,775696,796949,818808,841451,863563
979,230169,238239,260675,283230,306061,329023,351403,382849,405648,428412,450990,473474,487824,510080,532912,555699,578257,609969,632275,655268,FALSE,700084,719759,741398,764473,775736,797027,819188,841991,864111
980,230082,FALSE,260480,283203,305848,328688,351450,382930,405774,FALSE,450914,473241,487840,510390,532916,555895,578327,609968,632436,655373,-5304833,699947,719773,741976,764498,775599,796890,819127,841979,864630
981,229972,2097151,260628,283387,305885,328787,351422,383085,406054,428483,450781,473132,488012,510219,532736,555589,578134,610154,632776,655208,677428,700065,719411,742425,764665,775450,796287,FALSE,FALSE,864764
982,229977,238273,260585,283281,305971,328813,351300,383283,405806,428546,450772,473612,488140,510075,532741,555659,FALSE,610092,632711,655321,677408,FALSE,719084,742191,764889,775804,795314,818840,841564,864435
983,230107,238165,260732,283183,305881,328639,351466,382930,FALSE,428284,450549,473675,487862,510021,532625,555923,-7421953,610226,632643,655109,677507,700070,718981,741996,764796,775800,794895,818799,841922,863931
984,229984,238211,260728,283321,305809,328766,351475,382869,405845,428395,450764,473794,487915,510019,532600,556072,577984,610281,632504,655086,677302,700165,718933,741776,764689,FALSE,794987,818721,841989,863216
985,230242,238252,260473,283091,305848,328710,351499,382924,405586,428317,450922,473584,487665,510207,532798,555935,577943,610131,632505,655265,677569,699818,719082,741344,764377,775808,795678,818728,841754,863063
986,230066,238381,260688,283389,305986,328835,351462,382861,405685,428478,FALSE,473161,487631,510043,532734,555404,578161,610007,632572,655161,677584,699967,719284,741192,764180,775884,796403,818892,841262,863129
987,230091,238442,260704,283229,305929,328741,351470,383229,405650,428740,450760,473260,487721,510079,532835,555381,578240,FALSE,632329,655449,677731,699994,719346,741290,764426,775934,796859,818960,840943,862949
988,229983,238179,260625,283156,305874,FALSE,351546,383129,406074,428392,450780,473309,487806,510142,533064,555569,578447,609956,632367,655502,677652,699990,719658,741430,764484,775889,796924,819172,840652,863262
989,230007,238386,260754,283255,305875,2097151,351273,382892,406098,428389,450640,473720,487853,510158,532874,555633,578483,610043,632593,655336,677525,700306,719476,741869,764680,775932,796528,818984,840588,864076
990,230147,238309,260568,283157,305806,328990,351362,382919,405625,428410,450524,473810,487792,510217,532850,555919,578378,610200,632580,655367,677561,700235,719297,741909,764528,776025,795903,818801,841065,864775
991,230035,238174,260743,283245,305836,328755,351383,382732,405701,428387,450744,473460,487678,510216,532733,556103,578353,610027,632852,655225,677456,700235,719262,742150,764360,775839,795387,818948,841178,865221
992,230066,238420,260636,283320,FALSE,328836,351321,382911,405746,428367,450614,FALSE,487834,510313,532506,556063,577948,609963,632832,655130,677354,700167,719036,742016,764591,775714,794937,818749,841725,864845
993,230122,238286,260480,283250,305632,328772,351529,383129,405965,428241,450710,473362,487703,510300,532743,555589,577948,610059,632802,655127,677388,699945,719279,741603,764387,775792,795415,818907,841994,864036
994,230124,238210,260704,283341,305861,328671,351529,383233,406159,428260,450729,473169,487706,509924,532970,555157,578146,610086,632734,655183,677375,700108,719233,741475,764502,775646,795936,818892,841716,863209
995,230170,238393,260613,283377,305870,328923,351527,383293,405793,428286,450606,473445,487882,509970,533038,555242,578319,610233,632437,655375,677549,699982,719442,741114,764596,775899,796452,818678,841216,862774
